Country Name,Country Code,year,"Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","Annualized growth in per capita real survey mean consumption or income, total population (%)",Annualized growth in per capita real survey median income or consumption expenditure (%),GINI index (World Bank estimate),Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change),Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change),Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change),Income share held by fourth 20%,Income share held by highest 10%,Income share held by highest 20%,Income share held by lowest 10%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,Median daily per capita income or consumption expenditure (2011 PPP),"Multidimensional poverty, Drinking water (% of population deprived)","Multidimensional poverty, Educational attainment (% of population deprived)","Multidimensional poverty, Educational enrollment (% of population deprived)","Multidimensional poverty, Electricity (% of population deprived)","Multidimensional poverty, Headcount ratio (% of population)","Multidimensional poverty, Monetary poverty (% of population deprived)","Multidimensional poverty, Sanitation (% of population deprived)",Number of poor at $1.90 a day (2011 PPP) (millions),Number of poor at $3.20 a day (2011 PPP) (millions),Number of poor at $5.50 a day (2011 PPP) (millions),"Population, total",Poverty gap at $1.90 a day (2011 PPP) (%),Poverty gap at $3.20 a day (2011 PPP) (% of population),Poverty gap at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),"Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)",Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Poverty headcount ratio at national poverty lines (% of population), including noncomparable values",Redistribution component of change in poverty at $1.90 a day (2011 PPP) (% of change),Redistribution component of change in poverty at $3.20 a day (2011 PPP) (% of change),Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change),"Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","Survey mean consumption or income per capita, total population (2011 PPP $ per day)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Unnamed: 30,is_country,flag
Brazil,BRA,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,104706198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,107216205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,109790938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,112425392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,115121153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,117878411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,120694009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1981,,,,,,58.0,,,,18.4,45.9,62.3,0.8,2.7,6.2,10.5,,,,,,,,,26.4,48.4,74.6,123570327.0,8.6,17.6,31.5,21.4,,,,,,,,,,,,39.2,60.3,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1982,,,,,,58.4,,,,18.3,46.2,62.7,0.8,2.6,6.0,10.3,,,,,,,,,27.5,49.5,75.9,126498314.0,8.7,17.7,31.5,21.7,,,,,,,,,,,,39.1,60.0,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1983,,,,,,59.0,,,,18.1,46.8,63.4,0.8,2.6,5.9,10.0,,,,,,,,,35.9,61.3,86.2,129448819.0,11.3,22.1,37.1,27.7,,,,,,,,,,,,47.3,66.6,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1984,,,,,,58.4,,,,18.1,46.5,62.9,0.9,2.7,6.0,10.2,,,,,,,,,35.6,61.6,88.2,132383568.0,10.6,21.4,36.6,26.9,,,,,,,,,,,,46.6,66.6,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1985,,,,,,55.6,,,,19.6,42.5,60.0,0.9,2.9,6.5,11.0,,,,,,,,,31.3,56.2,83.2,135274080.0,9.0,18.6,32.9,23.1,,,,,,,,,,,,41.5,61.5,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1986,,,,,,58.5,,,,18.2,46.6,62.8,0.9,2.7,6.0,10.3,,,,,,,,,14.5,32.2,58.5,138108912.0,4.1,9.3,19.4,10.5,,,,,,,,,,,,23.3,42.4,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1987,,,,,,59.7,,,,18.1,47.4,63.7,0.7,2.4,5.7,10.1,,,,,,,,,25.0,46.7,74.5,140891602.0,7.2,14.8,26.9,17.8,,,,,,,,,,,,33.1,52.9,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1988,,,,,,61.4,,,,17.5,49.2,65.5,0.6,2.1,5.3,9.6,,,,,,,,,28.9,51.5,79.0,143627503.0,8.6,16.6,29.0,20.1,,,,,,,,,,,,35.8,55.0,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1989,,,,,,63.3,,,,16.8,51.1,67.3,0.6,2.0,5.0,8.9,,,,,,,,,26.8,48.7,76.3,146328304.0,7.7,15.1,27.0,18.3,,,,,,,,,,,,33.3,52.2,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1990,,,,,,60.5,,,,17.9,48.1,64.6,0.8,2.3,5.5,9.7,,,,,,,,,32.2,57.3,86.1,149003223.0,8.7,17.6,30.7,21.6,,,,,,,,,,,,38.5,57.8,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,151648011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1992,,,,,,53.2,,,,20.8,39.7,57.1,0.8,2.8,7.1,12.2,,,,,,,,,32.3,57.4,89.8,154259380.0,9.1,17.4,30.5,20.9,,,,,,,,,,,,37.2,58.2,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1993,,,,,,60.1,,,,17.5,48.5,64.3,0.7,2.4,5.8,10.1,,,,,,,,,31.3,57.1,89.1,156849078.0,8.6,16.6,29.5,19.9,,,,,,,,,,,,36.4,56.8,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,159432716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1995,,,,,,59.6,,,,17.9,47.5,63.8,0.8,2.4,5.8,10.1,,,,,,,,,21.0,43.6,72.9,162019896.0,5.3,11.2,21.8,13.0,,,,,,,,,,,,26.9,45.0,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1996,,,,,,59.9,,,,18.2,47.4,63.9,0.7,2.2,5.7,10.0,,,,,,,,,23.3,44.9,75.2,164614688.0,6.1,12.1,22.4,14.2,,,,,,,,,,,,27.3,45.7,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1997,,,,,,59.8,,,,18.1,47.4,63.8,0.7,2.3,5.7,10.0,,,,,,,,,23.4,46.6,76.3,167209040.0,6.0,12.0,22.5,14.0,,,,,,,,,,,,27.8,45.7,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1998,,,,,,59.6,,,,17.9,47.6,63.8,0.7,2.4,5.8,10.0,,,,,,,,,21.6,43.1,75.7,169785250.0,5.2,10.9,21.3,12.7,,,,,,,,,,,,25.4,44.6,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,1999,,,,,,59.0,,,,18.0,47.0,63.3,0.8,2.5,6.0,10.3,,,,,,,,,23.0,47.1,79.1,172318675.0,5.4,11.4,22.2,13.4,,,,,,,,,,,,27.3,45.9,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,174790340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2001,,,,,,58.4,,,,18.5,46.1,62.5,0.8,2.5,6.0,10.5,,,,,,,,,20.5,41.6,73.1,177196054.0,4.6,9.9,19.5,11.6,,,,,,,,,,,,23.5,41.3,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2002,,,,,,58.1,,,,18.3,46.1,62.4,0.9,2.6,6.1,10.5,,,,,,,,,18.5,40.2,72.5,179537520.0,3.9,9.0,18.6,10.3,,,,,,,,,,,,22.4,40.4,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2003,,,,,,57.6,,,,18.7,45.4,61.8,0.8,2.6,6.2,10.7,,,,,,,,,20.2,42.7,75.9,181809246.0,4.3,9.6,19.3,11.1,,,,,,,,,,,,23.5,41.7,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2004,,,,,,56.5,,,,18.8,44.5,60.8,0.9,2.9,6.5,11.0,,,,,,,,,17.9,39.7,74.1,184006481.0,3.6,8.5,18.0,9.7,,,,,,,,,,,,21.5,40.3,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2005,,,,,,56.3,,,,18.7,44.6,60.7,1.0,2.9,6.5,11.1,,,,,,,,,16.1,36.6,70.9,186127103.0,3.2,7.6,16.7,8.6,,,,,,,,,,,,19.7,38.1,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2006,,,,,,55.6,,,,18.8,44.1,60.1,1.0,3.0,6.7,11.2,,,,,,,,,13.5,32.1,64.4,188167356.0,2.7,6.4,14.5,7.2,,,,,,,,,,,,17.1,34.2,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2007,,,,,,54.9,,,,19.2,43.2,59.3,1.0,3.0,6.9,11.6,,,,,,,,,12.9,29.8,60.9,190130443.0,2.8,6.1,13.7,6.8,,,,,,,,,,,,15.7,32.1,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2008,,,,,,54.0,,,,19.3,42.5,58.6,1.0,3.2,7.1,11.8,,,,,,,,,10.7,25.9,55.4,192030362.0,2.2,5.1,11.9,5.6,,,,,,,,,,,,13.5,28.9,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
Brazil,BRA,2009,,,,,,53.7,,,,19.4,42.2,58.2,1.0,3.2,7.2,11.9,,,,,,,,,10.5,24.2,53.2,193886508.0,2.1,4.8,11.2,5.4,,,,,,,,,,,,12.5,27.4,,,,,,,,,,Brazil,Brazil,Federative Republic of Brazil,BR,Brazilian real,,Latin America & Caribbean,Upper middle income,BR,Original chained constant price data are rescaled.,2010,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology,,2011,BPM6,Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Health Survey, 2013","Integrated household survey (IHS), 2016",Yes,2006,2013.0,2017.0,,True,🇧🇷
